RecordID,Date,Year,Month,YearMonth,Type,Category,Department,Actual,Budget,Variance
R01395,2025-04-01,2025,4,2025-04,Expense,Professional Services,R&D,6814.25,7610.93,-796.69
R01396,2025-04-01,2025,4,2025-04,Expense,Office Supplies,R&D,2250.29,2097.49,152.8
R01397,2025-05-01,2025,5,2025-05,Revenue,Product Sales,Operations,366705.53,342263.13,24442.4
R01398,2025-05-01,2025,5,2025-05,Revenue,Service Revenue,Operations,171139.67,178166.11,-7026.44
R01399,2025-05-01,2025,5,2025-05,Revenue,Subscription,Operations,196586.56,220393.66,-23807.1
R01400,2025-05-01,2025,5,2025-05,Revenue,Licensing,Operations,85049.23,80409.16,4640.07
R01401,2025-05-01,2025,5,2025-05,Expense,Marketing Spend,Sales,31190.64,28666.1,2524.54
R01402,2025-05-01,2025,5,2025-05,Expense,Travel,Sales,5280.28,5332.81,-52.53
R01403,2025-05-01,2025,5,2025-05,Expense,Salaries,Marketing,86176.32,99106.26,-12929.94
R01404,2025-05-01,2025,5,2025-05,Expense,Marketing Spend,Marketing,56532.59,62749.43,-6216.84
R01405,2025-05-01,2025,5,2025-05,Expense,Rent & Utilities,Marketing,12739.12,13372.38,-633.27
R01406,2025-05-01,2025,5,2025-05,Expense,Software & Tools,Marketing,10262.75,8542.96,1719.79
R01407,2025-05-01,2025,5,2025-05,Expense,Travel,Marketing,5101.94,5841.08,-739.14
R01408,2025-05-01,2025,5,2025-05,Expense,Professional Services,Marketing,7993.86,7239.15,754.7
R01409,2025-05-01,2025,5,2025-05,Expense,Office Supplies,Marketing,2203.59,2353.49,-149.89
R01410,2025-05-01,2025,5,2025-05,Expense,Salaries,Operations,96295.65,101494.31,-5198.66
R01411,2025-05-01,2025,5,2025-05,Expense,Marketing Spend,Operations,30768.35,26358.96,4409.4
R01412,2025-05-01,2025,5,2025-05,Expense,Office Supplies,Operations,2534.46,2159.56,374.89
R01413,2025-05-01,2025,5,2025-05,Expense,Training,Operations,3562.41,3502.63,59.78
R01414,2025-05-01,2025,5,2025-05,Expense,Marketing Spend,IT,30503.18,29068.69,1434.5
R01415,2025-05-01,2025,5,2025-05,Expense,Rent & Utilities,IT,12985.28,12972.86,12.42
R01416,2025-05-01,2025,5,2025-05,Expense,Software & Tools,IT,18464.69,16496.43,1968.26
R01417,2025-05-01,2025,5,2025-05,Expense,Office Supplies,IT,2442.84,2216.54,226.3
R01418,2025-05-01,2025,5,2025-05,Expense,Salaries,HR,107985.92,90916.33,17069.59
R01419,2025-05-01,2025,5,2025-05,Expense,Marketing Spend,HR,30152.01,27524.02,2627.99
R01420,2025-05-01,2025,5,2025-05,Expense,Software & Tools,HR,9611.49,8570.54,1040.95
R01421,2025-05-01,2025,5,2025-05,Expense,Travel,HR,5263.88,5576.98,-313.1
R01422,2025-05-01,2025,5,2025-05,Expense,Professional Services,HR,7498.48,7714.54,-216.06
R01423,2025-05-01,2025,5,2025-05,Expense,Office Supplies,HR,2295.98,2377.75,-81.77
R01424,2025-05-01,2025,5,2025-05,Expense,Training,HR,3458.59,3448.56,10.03
R01425,2025-05-01,2025,5,2025-05,Expense,Salaries,Finance,100943.35,93840.26,7103.08
R01426,2025-05-01,2025,5,2025-05,Expense,Marketing Spend,Finance,23861.77,28858.91,-4997.14
R01427,2025-05-01,2025,5,2025-05,Expense,Software & Tools,Finance,8605.86,9646.74,-1040.88
R01428,2025-05-01,2025,5,2025-05,Expense,Travel,Finance,5603.27,5967.3,-364.03
R01429,2025-05-01,2025,5,2025-05,Expense,Marketing Spend,R&D,27790.91,27489.51,301.4
R01430,2025-05-01,2025,5,2025-05,Expense,Travel,R&D,6209.77,5582.58,627.19
R01431,2025-05-01,2025,5,2025-05,Expense,Professional Services,R&D,7956.93,7736.09,220.84
R01432,2025-05-01,2025,5,2025-05,Expense,Training,R&D,3689.08,3391.01,298.06
R01433,2025-06-01,2025,6,2025-06,Revenue,Product Sales,Sales,290241.03,340313.2,-50072.17
R01434,2025-06-01,2025,6,2025-06,Revenue,Service Revenue,Sales,167470.25,171563.97,-4093.72
R01435,2025-06-01,2025,6,2025-06,Revenue,Subscription,Operations,235260.21,212425.97,22834.24
R01436,2025-06-01,2025,6,2025-06,Revenue,Licensing,R&D,74920.82,81351.97,-6431.15
R01437,2025-06-01,2025,6,2025-06,Expense,Salaries,Sales,122383.62,126161.46,-3777.84
R01438,2025-06-01,2025,6,2025-06,Expense,Marketing Spend,Sales,31695.36,27296.76,4398.61
R01439,2025-06-01,2025,6,2025-06,Expense,Software & Tools,Sales,8097.59,9520.74,-1423.15
R01440,2025-06-01,2025,6,2025-06,Expense,Travel,Sales,5952.25,6033.41,-81.16
R01441,2025-06-01,2025,6,2025-06,Expense,Professional Services,Sales,6891.43,8116.54,-1225.12
R01442,2025-06-01,2025,6,2025-06,Expense,Office Supplies,Sales,2027.85,2074.91,-47.06
R01443,2025-06-01,2025,6,2025-06,Expense,Training,Sales,3636.68,3163.47,473.21
R01444,2025-06-01,2025,6,2025-06,Expense,Salaries,Marketing,98224.41,94108.65,4115.76
R01445,2025-06-01,2025,6,2025-06,Expense,Marketing Spend,Marketing,66839.11,56775.62,10063.49
R01446,2025-06-01,2025,6,2025-06,Expense,Travel,Marketing,5659.71,5579.38,80.33
R01447,2025-06-01,2025,6,2025-06,Expense,Professional Services,Marketing,8751.22,8334.15,417.07
R01448,2025-06-01,2025,6,2025-06,Expense,Office Supplies,Marketing,2317.33,2393.0,-75.68
R01449,2025-06-01,2025,6,2025-06,Expense,Salaries,Operations,93852.68,91829.07,2023.6
R01450,2025-06-01,2025,6,2025-06,Expense,Rent & Utilities,Operations,13761.87,12972.4,789.48
R01451,2025-06-01,2025,6,2025-06,Expense,Software & Tools,Operations,8704.56,9675.07,-970.51
R01452,2025-06-01,2025,6,2025-06,Expense,Travel,Operations,5731.95,5225.98,505.97
R01453,2025-06-01,2025,6,2025-06,Expense,Professional Services,Operations,7697.85,7853.12,-155.27
R01454,2025-06-01,2025,6,2025-06,Expense,Office Supplies,Operations,2116.66,2091.97,24.69
R01455,2025-06-01,2025,6,2025-06,Expense,Training,Operations,3830.29,3599.07,231.22
R01456,2025-06-01,2025,6,2025-06,Expense,Salaries,IT,97223.59,101438.96,-4215.37
R01457,2025-06-01,2025,6,2025-06,Expense,Marketing Spend,IT,30609.74,30008.7,601.05
R01458,2025-06-01,2025,6,2025-06,Expense,Rent & Utilities,IT,12074.96,14430.79,-2355.83
R01459,2025-06-01,2025,6,2025-06,Expense,Software & Tools,IT,13777.49,15502.57,-1725.09
R01460,2025-06-01,2025,6,2025-06,Expense,Travel,IT,5924.09,5808.91,115.18
R01461,2025-06-01,2025,6,2025-06,Expense,Office Supplies,IT,2265.68,2251.94,13.74
R01462,2025-06-01,2025,6,2025-06,Expense,Training,IT,3026.52,3616.68,-590.17
R01463,2025-06-01,2025,6,2025-06,Expense,Marketing Spend,HR,28867.26,26778.13,2089.13
R01464,2025-06-01,2025,6,2025-06,Expense,Rent & Utilities,HR,14226.12,13472.62,753.5
R01465,2025-06-01,2025,6,2025-06,Expense,Professional Services,HR,8480.1,7426.63,1053.47
R01466,2025-06-01,2025,6,2025-06,Expense,Office Supplies,HR,2137.16,2215.56,-78.4
R01467,2025-06-01,2025,6,2025-06,Expense,Salaries,Finance,103597.05,96365.08,7231.97
R01468,2025-06-01,2025,6,2025-06,Expense,Marketing Spend,Finance,30603.82,26827.54,3776.28
R01469,2025-06-01,2025,6,2025-06,Expense,Rent & Utilities,Finance,13458.16,12925.73,532.43
R01470,2025-06-01,2025,6,2025-06,Expense,Software & Tools,Finance,9358.62,8975.9,382.72
R01471,2025-06-01,2025,6,2025-06,Expense,Travel,Finance,6384.51,5663.79,720.71
R01472,2025-06-01,2025,6,2025-06,Expense,Office Supplies,Finance,2286.51,2371.88,-85.38
R01473,2025-06-01,2025,6,2025-06,Expense,Marketing Spend,R&D,24576.58,27811.39,-3234.82
R01474,2025-06-01,2025,6,2025-06,Expense,Rent & Utilities,R&D,14919.99,12889.49,2030.5
R01475,2025-06-01,2025,6,2025-06,Expense,Professional Services,R&D,7482.62,8336.19,-853.57
R01476,2025-06-01,2025,6,2025-06,Expense,Training,R&D,3179.57,3374.03,-194.46
R01477,2025-07-01,2025,7,2025-07,Revenue,Product Sales,Sales,326561.8,305401.54,21160.26
R01478,2025-07-01,2025,7,2025-07,Revenue,Service Revenue,Sales,147174.24,157486.96,-10312.72
R01479,2025-07-01,2025,7,2025-07,Revenue,Subscription,Operations,200994.13,204479.27,-3485.14
R01480,2025-07-01,2025,7,2025-07,Revenue,Licensing,Operations,74758.96,75715.92,-956.96
R01481,2025-07-01,2025,7,2025-07,Expense,Marketing Spend,Sales,30346.67,28100.79,2245.88
R01482,2025-07-01,2025,7,2025-07,Expense,Travel,Sales,4764.55,5913.55,-1149.0
R01483,2025-07-01,2025,7,2025-07,Expense,Professional Services,Sales,7830.69,7222.54,608.15
R01484,2025-07-01,2025,7,2025-07,Expense,Office Supplies,Sales,2566.92,2160.53,406.39
R01485,2025-07-01,2025,7,2025-07,Expense,Training,Sales,3548.69,3529.23,19.45
R01486,2025-07-01,2025,7,2025-07,Expense,Salaries,Marketing,89764.14,101868.96,-12104.82
R01487,2025-07-01,2025,7,2025-07,Expense,Rent & Utilities,Marketing,11701.92,13404.63,-1702.71
R01488,2025-07-01,2025,7,2025-07,Expense,Software & Tools,Marketing,8298.71,9501.46,-1202.75
R01489,2025-07-01,2025,7,2025-07,Expense,Travel,Marketing,5961.81,5394.94,566.87
R01490,2025-07-01,2025,7,2025-07,Expense,Training,Marketing,3369.21,3166.1,203.11
R01491,2025-07-01,2025,7,2025-07,Expense,Rent & Utilities,Operations,13215.8,13016.98,198.82
R01492,2025-07-01,2025,7,2025-07,Expense,Travel,Operations,5209.89,5539.28,-329.39
R01493,2025-07-01,2025,7,2025-07,Expense,Professional Services,Operations,8420.01,7228.6,1191.41
R01494,2025-07-01,2025,7,2025-07,Expense,Training,Operations,3090.26,3432.92,-342.65
R01495,2025-07-01,2025,7,2025-07,Expense,Rent & Utilities,IT,12133.73,14227.55,-2093.82
R01496,2025-07-01,2025,7,2025-07,Expense,Software & Tools,IT,14371.92,17062.68,-2690.76
R01497,2025-07-01,2025,7,2025-07,Expense,Salaries,HR,83902.1,96250.75,-12348.65
R01498,2025-07-01,2025,7,2025-07,Expense,Marketing Spend,HR,27646.89,27537.62,109.27
R01499,2025-07-01,2025,7,2025-07,Expense,Rent & Utilities,HR,13719.41,12369.27,1350.14
R01500,2025-07-01,2025,7,2025-07,Expense,Software & Tools,HR,9009.14,9278.57,-269.43
R01501,2025-07-01,2025,7,2025-07,Expense,Travel,HR,5678.76,5792.16,-113.4
R01502,2025-07-01,2025,7,2025-07,Expense,Professional Services,HR,6727.69,7776.36,-1048.67
R01503,2025-07-01,2025,7,2025-07,Expense,Office Supplies,HR,2528.72,2105.46,423.26
R01504,2025-07-01,2025,7,2025-07,Expense,Salaries,Finance,93662.63,96022.22,-2359.59
R01505,2025-07-01,2025,7,2025-07,Expense,Marketing Spend,Finance,27622.64,26492.72,1129.91
R01506,2025-07-01,2025,7,2025-07,Expense,Rent & Utilities,Finance,13928.3,13013.79,914.51
R01507,2025-07-01,2025,7,2025-07,Expense,Professional Services,Finance,6755.16,7839.43,-1084.28
R01508,2025-07-01,2025,7,2025-07,Expense,Training,Finance,3669.23,3226.57,442.66
R01509,2025-07-01,2025,7,2025-07,Expense,Marketing Spend,R&D,31075.94,27996.36,3079.59
R01510,2025-07-01,2025,7,2025-07,Expense,Rent & Utilities,R&D,12492.94,13293.8,-800.86
R01511,2025-07-01,2025,7,2025-07,Expense,Travel,R&D,4933.4,5676.19,-742.79
R01512,2025-07-01,2025,7,2025-07,Expense,Professional Services,R&D,7896.91,8049.4,-152.49
R01513,2025-07-01,2025,7,2025-07,Expense,Office Supplies,R&D,2515.97,2216.94,299.02
R01514,2025-07-01,2025,7,2025-07,Expense,Training,R&D,3604.24,3436.93,167.3
R01515,2025-08-01,2025,8,2025-08,Revenue,Product Sales,Operations,286715.17,303626.12,-16910.95
R01516,2025-08-01,2025,8,2025-08,Revenue,Service Revenue,Sales,149108.0,152554.88,-3446.88
R01517,2025-08-01,2025,8,2025-08,Revenue,Subscription,Operations,182397.97,197721.27,-15323.3
R01518,2025-08-01,2025,8,2025-08,Revenue,Licensing,R&D,83445.49,74649.67,8795.82
R01519,2025-08-01,2025,8,2025-08,Expense,Software & Tools,Sales,8790.01,8908.39,-118.39
R01520,2025-08-01,2025,8,2025-08,Expense,Salaries,Marketing,87289.16,93797.07,-6507.91
R01521,2025-08-01,2025,8,2025-08,Expense,Marketing Spend,Marketing,52760.01,57576.56,-4816.55
R01522,2025-08-01,2025,8,2025-08,Expense,Travel,Marketing,5665.84,5380.56,285.28
R01523,2025-08-01,2025,8,2025-08,Expense,Salaries,Operations,83690.84,88562.48,-4871.64
R01524,2025-08-01,2025,8,2025-08,Expense,Travel,Operations,6077.58,6000.4,77.17
R01525,2025-08-01,2025,8,2025-08,Expense,Professional Services,Operations,7600.0,8381.25,-781.24
R01526,2025-08-01,2025,8,2025-08,Expense,Office Supplies,Operations,2518.12,2412.41,105.72
R01527,2025-08-01,2025,8,2025-08,Expense,Software & Tools,IT,13985.05,15723.0,-1737.95
R01528,2025-08-01,2025,8,2025-08,Expense,Professional Services,IT,6692.03,7388.03,-696.0
R01529,2025-08-01,2025,8,2025-08,Expense,Marketing Spend,HR,31102.56,29060.98,2041.58
R01530,2025-08-01,2025,8,2025-08,Expense,Rent & Utilities,HR,13733.37,12659.89,1073.48
R01531,2025-08-01,2025,8,2025-08,Expense,Travel,HR,5509.53,5753.81,-244.28
R01532,2025-08-01,2025,8,2025-08,Expense,Professional Services,HR,7262.02,8004.39,-742.37
R01533,2025-08-01,2025,8,2025-08,Expense,Office Supplies,HR,2388.33,2245.03,143.3
R01534,2025-08-01,2025,8,2025-08,Expense,Marketing Spend,Finance,28693.28,28823.37,-130.09
R01535,2025-08-01,2025,8,2025-08,Expense,Professional Services,Finance,7607.5,8401.72,-794.22
R01536,2025-08-01,2025,8,2025-08,Expense,Office Supplies,Finance,1987.91,2249.12,-261.21
R01537,2025-08-01,2025,8,2025-08,Expense,Training,Finance,3060.48,3627.9,-567.42
R01538,2025-08-01,2025,8,2025-08,Expense,Salaries,R&D,115742.52,133557.34,-17814.82
R01539,2025-08-01,2025,8,2025-08,Expense,Rent & Utilities,R&D,12473.95,14167.69,-1693.75
R01540,2025-08-01,2025,8,2025-08,Expense,Training,R&D,3555.41,3255.61,299.81
